,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
R.Pinky_D_s_x,51.67301483154,26.1189891815,31.227831649760002,25.343488693220003,22.79504127502,29.10784835818,27.485502624520002,30.238569259640002,36.34989776612001,34.96745986938,32.886971664419995,30.83480224612,30.62690734862,30.456430816659996,31.697893142700003,31.1604877472,30.474026870739998,31.88037948608,33.22577362058,33.002843475359995,32.25390434268,36.122855377200004,45.930275726320005,57.71014862062,70.33392333984,73.15875091552,70.16744537354,64.87195053102,65.36376266479999,66.76026763918,67.34589233398,66.90521697998,64.51316833493999,60.58276519776,61.68362197876,64.90723037722,67.50967102052,66.95578613282001,65.8694137573,65.15074157716,65.0177658081,65.13106079104,65.20962829589999,65.36636962892,65.58247375490001
R.Pinky_D_s_y,192.868145752,171.9040008546,160.832043457,157.88206787099998,156.4383728028,153.6822937014,147.89850463860003,155.4992950438,159.0158294678,156.76925354,152.616140747,153.11516418440002,153.3567993164,156.356552124,156.5200683594,153.0497833252,153.19242858900003,153.3236846924,152.530718994,152.2502960206,154.755291748,160.61987915039998,152.78263549800002,152.1945739748,156.18932800279998,159.2280822754,153.717803955,146.57905273440002,146.52134704600002,146.2183959962,146.436291504,146.29270019560002,146.71811523419998,146.8038848876,146.76992187519997,146.45280151379998,145.6643554688,145.44194335920002,144.9644989014,144.5596801758,144.7389099122,144.76259155259999,145.14364318859998,145.5210052492,146.2013931275
R.Pinky_D_s_z,-5.930958104134,16.8365649938512,71.95677719114,78.10429229738,45.251031494159996,27.707644271840003,52.30640945436001,48.28816833495999,29.317573928839998,34.53906974792,39.31145248414,40.762762451179995,45.50639343262,45.0638771057,44.07703323366,47.53697738646,46.56781463622,47.25930786136,48.04532546998001,47.21543197632,35.4722583771,0.8270596861924002,-24.78301239016,-16.123623180398,4.378977346421,12.793335342399999,19.136895370459996,24.85327796934,23.09376068116,21.38039398192,19.439330673220002,18.52734069824,17.563831710800002,13.400285530080001,10.307162475596,16.598843765239998,19.466780853259998,20.008395385759997,20.39916267394,20.596381378180002,21.12332000732,21.412626266479997,22.756763076800002,24.59870910644,25.812619209299996
R.Pinky_D_e_x,57.04882431029999,39.30874938964,42.82948532106,33.27544326782,36.68368225098,44.566027069120004,41.31204071044,43.47272262574,51.18783798218001,49.81342315676001,47.43850631712,45.4187286377,45.058532714820004,44.902793121360006,46.256839752199994,45.43356704712,44.984030151339994,46.39930191042001,47.35970687868,46.706116485580004,45.91590652466,50.56778106688,60.80087509154,71.90842285156,83.31389617922,83.38817596436,77.8615081787,72.27119903565999,73.0001296997,74.93173065184,76.00754699708001,75.97069244385999,74.32078704835999,72.47184906007999,74.23454132078,76.05131225584,77.04342193603999,76.24528656004,75.23823242187999,74.59729309082,74.6408691406,74.94772644042,75.2422515869,75.71869812012,76.13695526125
R.Pinky_D_e_y,195.57803955100002,177.0342132568,163.217791748,160.89425354,157.6959259034,157.2580749512,151.084689331,157.8386962888,162.0723937988,160.0131164552,155.9645202634,156.09897460940002,156.5557556154,159.0155853274,159.2530822754,156.0764984132,156.0364837646,156.24698181160002,155.61496582019998,155.04317932140003,157.84490966799999,165.6989837646,158.5508209228,158.8564117432,162.3889587402,164.64883728040002,159.61938171399999,152.6289611816,152.786038208,152.8888580324,153.3054504394,153.22583007819998,153.390081787,152.519052124,152.5452606204,152.7864257814,152.4577514648,152.38486328140002,151.9855041504,151.60630493160002,151.71138305660003,151.7230407714,152.0598815916,152.5173431398,153.2791290285
R.Pinky_D_e_z,8.545400524142,22.23092575074,61.9557235718,64.82518463136,38.42390670776,26.05884475708,45.332267761240004,39.758683776839995,24.32849388122,29.677690887439997,33.700179290739996,35.02588729858,39.50526123048,38.829053497299995,38.149571991,41.07089233397999,40.565030670140004,41.31659088136,41.30717086792,39.53204650878,27.84316673278,-3.1577702522360003,-25.23053932188,-18.723009109506002,-2.4022723972784,1.8919774532294,6.468404483796,12.079580116259999,10.563321876518,9.404572868348,7.929637813564,7.370952892304001,6.908724784852001,4.441426563264,2.3186576128,7.135510635378,8.62296180725,9.043866729736,9.55258216858,9.834118080146,10.47002067566,10.92912635804,12.45087661744,14.66991653442,16.1571764946
R.Pinky_D_d_x,-0.3368301600218,-0.8264259815217999,-0.7269207119942,-0.49698960781100004,-0.8702155947684,-0.9685575604438,-0.8663244366648,-0.8292076706886,-0.9296955466269999,-0.93019824028,-0.9117502093316,-0.9137798309328,-0.9042371749878001,-0.905160474777,-0.9122147560121998,-0.8943032026288,-0.9091480851175999,-0.9097069263458002,-0.8855848073960001,-0.8586009979248,-0.8560151457785998,-0.9050704956054,-0.9317418575286001,-0.8896160006522,-0.8132816314697999,-0.6409414172176,-0.4820841491222,-0.46361206769940005,-0.47846913337700003,-0.5119963765146001,-0.5427102684974,-0.5680122375487999,-0.6145123958586,-0.7449300408362,-0.7863985180856,-0.6982507824896,-0.5973528265952,-0.5820489764215999,-0.5870186805724,-0.5918892383573999,-0.6029512047765999,-0.6150793552398001,-0.628610420227,-0.6486421227456001,-0.6613082885745
R.Pinky_D_d_y,-0.16979284733562,-0.3214418500662,-0.14948297683138,-0.18873341493312995,-0.07879405207929999,-0.22404644191259998,-0.199635627866,-0.1465790361168,-0.1915140628814,-0.2032495647668,-0.209798198938,-0.18695554137240003,-0.200435858965,-0.16660607755200002,-0.1712414860726,-0.1896438062192,-0.178198942542,-0.18316398560980002,-0.1932485550644,-0.1749926775694,-0.193585073948,-0.3182396084068,-0.36141515374199995,-0.4174082994462,-0.38844809532159996,-0.3396462917328,-0.369773042202,-0.3790669441226,-0.3925245285034,-0.4179486989972,-0.4303984880448001,-0.4344066321852001,-0.4180429816248,-0.3580931782722,-0.3618633508682,-0.3968436479568,-0.42565137147919996,-0.43502009510979994,-0.4399125874041999,-0.4415178716184,-0.43687166571640007,-0.43611841201800006,-0.4333482265472,-0.4383670210836,-0.4434671103955
R.Pinky_D_d_z,-0.9070399999619999,-0.33799251765008004,0.6266324877738001,0.832024240494,0.42776469588300003,0.10330823957924,0.436976277828,0.5344289064405999,0.312599015236,0.3045976877212,0.35158349275600004,0.35945332050319995,0.3760107815266,0.39065307378760006,0.3713948369026,0.4051431775094,0.37611428499199995,0.3723506927492,0.42219015359859996,0.48141508698480007,0.47801324725140004,0.24967607855792,0.028040536679320004,0.16286876052616,0.42489036917680006,0.6830424427985999,0.793765079975,0.8003570079801999,0.7851152658462002,0.7503646612168,0.7211587905886001,0.6990218043328,0.6676131367682,0.561332023144,0.5005329132078,0.5929407238959998,0.6794372677803999,0.6870006084443999,0.6796102762224,0.6743273139,0.6674998283386,0.6568609595299999,0.645732164383,0.6221047759054,0.6049775183199999
R.Thumb.TTP,58.49885940552,58.55572509766,65.77457580565999,64.39896545408,62.9147666931,61.36678466796,62.6217224121,64.35227127072,64.81771697997999,64.38495941162,64.21201629637999,64.54279632568,64.86380767824001,65.54258117676001,66.03240814210001,66.30260620115999,66.60659027099999,66.82250518795999,66.95179138182,67.0579742432,66.47932128905998,64.67401428221999,63.676399993900006,59.00192337034,57.69246520994001,59.0074295044,60.28177947998,61.512369537359994,61.94778900148,62.41631011964,62.589473724360005,62.69443893434,62.969554901100004,62.93068847653999,62.718801879880004,62.65828399656,62.90750274657999,63.31422042849999,63.442941284179994,63.62350311278,63.742299652119996,63.797106170640006,63.83553771972,63.89173431396,63.9611148834
R.Index.TTP,96.19237976074001,86.9141784668,64.90400085450001,71.57030792236,71.50366058348,67.40858001710001,65.20719909668,63.811664581319995,64.85345458982,65.0479385376,64.92481384276,64.77384033204001,64.70055999756,64.58526611330001,64.55998077392,64.50814361569999,64.43236083984,64.37697601316,64.36152954100001,64.62164916992,65.34469451906001,67.6598449707,87.64533386229999,93.45096740721999,95.18737030027998,91.39175872802,87.04442443848,85.93910217286,85.29213409423998,85.16665649416,85.0136993408,84.71806640626001,83.04157714842,86.40392303465998,91.83833618162001,93.12446746828,89.96623535156,84.50704650878,82.94825592042,81.56499938966,81.21202087402,80.94181060790001,80.13573913574001,78.40984954832,77.14169692995
R.Middle.TTP,40.47131118776,41.24894638064,41.16193542482,39.61294326782,40.24196014404,41.65937042236,41.198085784919996,40.38121643064,40.13209152222,40.14129257202,40.17765197754,40.23389358519999,40.27882003784,40.32391738894,40.530086517339996,40.56410598754,40.4809814453,40.46409378054,40.418698120100004,40.15463256836,39.63860015868,39.46145629884,39.15654220582,39.3275680542,39.66421585084,39.36753616334,38.37837829589999,37.06833572386,36.73439407348,36.51069107052,36.41997680666,36.42624282838,36.51968383788,37.164986419659996,37.777035522480006,38.21944198608,38.2766281128,38.20910186767999,38.186264038080004,38.14546661376001,38.11551437376001,38.10417175292,38.10015258788,38.1169418335,38.1489944458
R.Ring.TTP,36.76728515623999,37.16688995361999,37.06075973512,36.21601333618,35.586951446520004,37.184675598140004,37.74947128294,37.37276382446,37.3348175049,37.41154556274,37.5814933777,37.854978179919996,37.98968048098,38.11916885376,38.294421386719996,38.2204421997,38.166317749019996,38.2212173462,38.29147109984,38.2665664673,38.19948196412,37.47481765748,36.82775421141999,36.68521881101999,37.09562225342,37.21573028564001,36.899172973620004,36.66592407228,36.52983169556,36.449290466319994,36.429502105720005,36.43244247434001,36.46556549074,36.6813812256,36.86627960204,37.069360351579995,37.130112457280006,37.11336212156,37.10407485962,37.08998031618,37.081536865240004,37.0780090332,37.079243469219996,37.09786148072,37.1218185425
R.Pinky.TTP,35.9121612549,36.179129028320006,36.807225799559994,35.08184051512,36.527883911139995,37.67149276734,38.30303802492,38.33371047974,38.41741333006,38.48447418212,38.527025604239995,38.59409637452,38.64009094238,38.6709777832,38.711812591539996,38.750116729720006,38.794443511960004,38.8292831421,38.8646469116,38.865251922599995,38.810399627680006,37.5038635254,35.97536773684,35.85980682374,36.21763381958,36.696302032480006,36.89202423092,36.93663787842,36.9920639038,37.02789306640001,37.043158721919994,37.060965728759996,37.11241989134,37.30360412596001,37.467980957019996,37.63504867556,37.72179260254,37.730451202379996,37.73574066162,37.74227142336,37.74608688354,37.7508003235,37.76167831422,37.791815948499995,37.81602668765
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,58.49356772792,107.67589982147999,138.4405051066,131.8849047278,136.54848238480002,140.9748502596,136.69120460579998,135.22442647600002,137.5368528304,139.16669013400002,136.1248505344,134.35248508599997,133.26255834780002,132.0061583428,133.96992896019998,134.09138485140002,134.327421978,134.3272607036,134.6301801646,135.8238335628,134.75748566320001,129.5607436234,119.3742509102,121.331201541,124.58974449499999,129.00593022639995,131.0135810998,130.95024133180002,130.628542991,130.0625114684,128.69623451459998,127.73765606479999,126.5880660648,126.60229099780001,129.12190279400002,126.42857132459999,126.5425812666,126.5039355892,126.4029915926,126.38031206320002,126.4932832898,126.2072538874,125.91317990759998,125.918523825,125.999935873
R.Index.TNA,43.37233832686,63.68843529634,38.2035001448,66.43652551494,47.636489275900004,32.61526663592,25.28437254536,37.09405956752,44.481533575979995,40.917991680700005,34.49031182916,34.166271595439994,34.12984002168,33.20765009354,35.059527834499995,33.83971179366,34.473450472399996,35.09218518142,36.54092929924,41.29692186976,41.126916287040004,51.04716370820001,93.18675296328001,109.1127069134,107.23866216694,82.70238812561999,75.52054353579999,81.57859790095999,81.42145667105999,80.20880981616,75.37544457016,69.15979248704,60.99487489954,85.93995586326,108.9496518398,102.2111459903,79.73238252527999,60.243401254039995,56.85047587012,62.471225610960005,66.55872080736,63.34678063726,58.805062740480004,52.398622567480004,48.58678123755
R.Middle.TNA,87.14713579528,38.90347161872,23.38123864428,29.60657196442,9.013563223708001,8.326451062772,18.53666654818,18.80535897176,11.930423158740002,11.940545849740001,14.037264171699999,13.46231421848,14.101314297920002,13.4182858429,11.067942449246,14.707116146740002,13.724812789340001,13.37666855114,15.864068041960001,18.90804760016,23.696264605619998,27.942051135819998,30.69075023292,22.90301649434,28.854296731340003,37.7882268778,42.48252317404,37.84947349768,36.72052728142,36.47995534217999,38.15213122944001,39.03113178388001,36.754708533080006,29.598094133820002,26.05200402296,31.734159266100004,36.63512916324,37.71720403318,37.886781829179995,37.64935337054,36.49406205314,35.878915695619995,35.8287197769,36.0006428828,35.7400746482
R.Ring.TNA,85.39437063173999,36.40328106608,31.386451015060004,40.546561426400004,15.991795176893998,7.900778598092001,22.9649157281,24.746380528059994,16.11863496198,16.72314063756,17.299203280420002,14.4823255053,16.23094605792,15.15654059732,16.72757516622,18.92080842308,17.25474113872,15.773742176159999,16.55732886808,18.23765593728,20.438471645299998,23.7466802263,27.258845689199994,25.14192127878,30.939086911020002,38.74888412512,42.56592518206,42.810200278159996,42.36429345076,41.58378224464,41.01637715746,40.581785493619996,38.95989436254,32.416804353139995,30.75904405802,36.0022262403,39.62534871072,40.505210988840005,40.63261830882,40.56845440226,39.720717812800004,39.02494869416,38.378669577800004,37.77230378172,37.49819432095
R.Pinky.TNA,77.14757220762,28.495995292242004,33.84926489964,46.88988802542001,20.368154717080003,14.297847269440002,20.622598973080002,21.20873339618,13.802949467280001,14.938080310819998,17.286999741939997,16.8410027103,17.48714139508,17.24077178414,16.60206948116,18.089667702960003,17.41661228194,17.94109587456,19.23331686644,19.8146892581,19.285744314740004,19.70532927544,22.482680515120002,25.09927381376,35.65256527276,42.27498853284,46.213493681239996,46.557603672060004,46.42418615378,45.95061122992,45.18037715534,44.56671780084,42.630336466879996,36.35952859924,35.22943364586,40.09045263764,43.374804934139995,44.067826924040006,44.0994025036,44.02840289339999,43.33550595936,42.76241048886,42.23175815716,41.8631474683,41.7583725255
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
