,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
R.Ring_D_e_x,20.41203346252,16.81054534912,14.30880565644,10.146154880514,3.4130216836934,-2.74013800621,-2.3649309396739997,-3.020927500724,4.146560621259999,-1.33611745387146,-4.322623252870001,5.642002010345999,1.5871141672157998,-6.480005979538001,-8.371792793276,-7.363284873962,-5.440683889388,1.8388927429902204,3.228822565078,-3.0431129813188003,-8.416380882262,-8.849175643921999,-8.250698375702,-7.999155616758,-7.950837230684002,-7.965125465391999,-5.447918319704,-4.594022274018,-6.624171352387999,-7.486570739744001,-7.041764354704,-5.6802184104919995,-6.214033508302,-7.667533683774001,-6.590774726868,-6.356373596189999,-6.497097873688,-6.426672172544,-6.38359451294
R.Ring_D_e_y,213.8892547608,219.67634277359997,215.9510711672,211.05992431660002,204.145059204,188.9112457276,165.73497619639997,172.56294860819997,177.6198638914,164.76924133300002,164.82597045900002,179.30801086419999,172.5485839844,166.4261230468,167.98588562019998,170.9273254394,173.7261291502,177.73572082520002,177.5241180422,165.721359253,158.9064361572,158.89927063,162.81423950200002,167.41076355,171.96719970700002,172.1371520996,164.25945434559998,162.197418213,165.287060547,171.1989898682,175.6765441896,175.7114318848,169.5015777586,166.3568817138,166.1215942382,166.707208252,167.1564971924,167.57565917979997,167.741416931
R.Ring_D_e_z,91.1947860718,96.09786682128,95.45332794188,93.954788208,87.31943054199999,61.47120666506,37.467098999019996,56.41093826296001,74.53351440428,53.29560012818,57.42467727662,74.44130249024,61.96350555422,51.70454711914,50.92379302978,55.562400817859995,63.710009002679996,73.84613342284,72.92188415525999,53.34276046754,40.41104354858,40.245363616940004,47.11592712402,55.662796020500004,61.1741973877,56.00948486328,39.8168258667,34.52224807742,41.42488861084,53.1775100708,61.45780715944001,57.49855499268,43.30714950562,32.46221885682,29.34494895936,29.87223510742,30.90119667052,31.049950790399997,31.23383045195
R.Ring_D_d_x,-0.11375746726995999,-0.1384043455124,-0.1651518672706,-0.2014617413282,-0.2609201908112,-0.228586113453,-0.16512643992899997,-0.080527047999186,-0.050342618767172,-0.09212377369416,-0.0034854989498699987,-0.012005506665455998,-0.05203354209664,-0.010719304531804,-0.0010656197555379999,-0.014410504139959998,-0.003226882684975999,-0.04744504988192,-0.03750169351698,-0.08174472749236,-0.025956193357720002,-0.02812986224888,-0.00890288716182,0.004407444433312,0.006225707381964,0.00019657353987040006,0.011165964603406,0.0012995762750500008,-0.007953635114244,0.006903748004693999,0.010082034952946,0.012857728637753998,-0.00041993120685999974,-0.04177320972084,-0.043187519907960006,-0.0460486292839,-0.05083483606576,-0.05004650279878,-0.0482867937535
R.Ring_D_d_y,-0.48905709981920004,-0.5057899236678,-0.48730176687259996,-0.45345028638839996,-0.3303032577038,-0.2989924907684,-0.3153756022452,-0.42463366389260004,-0.4728742659092,-0.44906351566299996,-0.48332334160799995,-0.5415877938272,-0.5018398761749999,-0.4861743748188,-0.474915456772,-0.46365507245039994,-0.43905915617939995,-0.4190248072148,-0.45125926136940003,-0.46627172827740004,-0.5207584857942,-0.5152501583102,-0.4787614643575999,-0.44810512661939994,-0.429615586996,-0.4444827973842,-0.49286490082740003,-0.5090381622314,-0.4873527824878,-0.4531703829766,-0.4103647053242,-0.4168581187726,-0.454716169834,-0.4687816858292,-0.48421959877020004,-0.4848500013352,-0.4820722520352,-0.47550094127660003,-0.47277411818500004
R.Ring_D_d_z,-0.8637890696526,-0.8514557361602,-0.8573825478552001,-0.8679872035978,-0.9055538177488,-0.9262491703033999,-0.9343172907830001,-0.8993700385094,-0.879390335083,-0.8881373882293999,-0.8751600861550001,-0.840457522869,-0.8628554344176,-0.8732696890830001,-0.8800022125245999,-0.8858912110328001,-0.8982848048209998,-0.9067058086395999,-0.8914905309678,-0.8804062366487999,-0.8532880306246,-0.856542789936,-0.8777800321578001,-0.893871867657,-0.9029731869698001,-0.8956631660462001,-0.8699521899221999,-0.8607089877130001,-0.8730725049972001,-0.891254901886,-0.9118212819101998,-0.9087659597396,-0.8903918504714001,-0.8822980761527999,-0.8738749504092,-0.8733838081358,-0.8746520757674,-0.8782882213592,-0.8798594772815
R.Pinky_M_s_x,38.345113372819995,34.42358932496,33.57481460572,32.13708381654,29.916078567500005,29.945352172859998,30.56723861694,27.33929977418,22.74140090942,22.718822479239996,19.4446460724,16.21690750122,18.33658027646,19.251322555519998,19.698337554960002,20.98346862794,20.44851417542,19.256256866439998,18.53827133178,19.41465644836,20.080608749379998,20.6727897644,20.869103240959998,20.03466529848,19.70302848816,19.67949295044,21.573435592659997,22.5095161438,21.19306793212,20.891016006479997,21.18820152284,21.92900657654,21.71717948912,20.746725082419996,21.01402244568,21.393264389040002,21.58111190796,21.80616836548,21.886934280400002
R.Pinky_M_s_y,244.08695068360004,249.49968872060003,245.12630310059998,238.4387420654,226.7725769044,204.3980560302,183.17325439459998,196.93399353040002,212.1577575682,195.7742034912,198.2372619628,217.32293090800005,206.77066650380002,197.32174987800002,197.8926116942,200.03541564940002,204.58642578120003,212.8780975344,213.6105041502,198.31870727519998,188.56642456039998,188.3453430178,192.7529479982,198.2961273194,202.60003967280005,202.1993682862,194.8886444094,191.8868835452,194.0324951168,200.46394348159998,205.455218506,205.5406646728,198.403805542,192.517980957,191.88436889660002,192.151348877,192.5542114258,193.02374877920002,193.253936768
R.Pinky_M_s_z,111.32958984384,115.80238189699999,115.50165252679999,114.527883911,109.53509674079999,83.92760620115999,60.88105621338,77.39370727542,91.95744018554,73.24199523925999,76.60165710448,89.76662597656,79.83302459716,72.09347381594,72.22700958252,76.7685333252,84.63782958982,92.82978515623999,91.24162597656,72.78669433594,60.80249786376,60.398132324200006,67.77156219483999,76.66733398436,82.56697387695999,77.76972351074,61.17057266234,55.230336761500006,62.40781707763999,75.26555786131999,84.31320343016,80.54423828124,65.88333358764001,54.390587615979996,50.79778442384001,51.227996826180004,52.16205749513999,52.44807281496001,52.72613334655
R.Pinky_M_e_x,49.15753402711999,44.12642364503999,42.764413452140005,41.17010803224,37.63340911866,36.63133010866001,39.357965850839996,37.925846862819995,34.48999099731999,34.40091400146,31.13932037354,26.649861145020004,30.8675884247,32.24202423097999,32.144724273659996,32.8694885254,32.18868675234,30.9521308899,30.203590774560002,31.1018863678,32.288730621339994,32.661693572999994,32.872550201440006,31.697274398820003,31.279874801619997,31.532112121559997,34.63535537719999,35.91673278807999,34.2622291565,33.8113899231,33.304043579120005,34.26758651734,34.551924896260005,33.332832336440006,34.13463973998,34.60910873414001,34.481114959699994,34.57436599729999,34.65376853945
R.Pinky_M_e_y,239.19171752920002,245.1125396726,240.5775634766,233.51278991719997,224.1938873292,202.92876281739998,180.568560791,189.15189209000002,203.82727050759996,186.07537841779998,187.85939331059998,209.36311035140002,198.25404357899998,186.306100464,187.02499084480002,189.81054992679998,196.0489624022,206.32768554700002,206.96035766600002,188.48554077160003,175.6930084228,175.05067138639998,180.8946746826,188.11370849600002,193.56195068360003,192.84652709960002,183.79580078119997,180.77146606440002,183.6432037354,190.37409667959997,197.055419922,197.30322570779998,188.83276062,183.6677795408,183.5781951902,183.8410888672,184.0689117432,184.604260254,184.851013184
R.Pinky_M_e_z,62.59861831664,66.63183746338,66.24786834718,65.2806838989,59.899388122539996,34.09050827026,11.425692367568,28.850868606560006,43.753807067880004,25.285609054560002,28.79390373232,41.20606689454,31.87471275328,24.75457611086,24.70766754152,28.963562774660005,36.47366104124,44.340368652340004,42.75889739992,24.872433090199998,13.72636432648,13.38058071136,20.3786540985,28.8026725769,34.448511505119995,29.782887649539997,13.869526672374002,8.030468845368,14.94877052306,27.70323028565999,36.21315078736,32.474623870879995,18.189708519,6.491553544998001,2.9436605930320003,3.4005034923560005,4.27919883728,4.518170642854001,4.792950153355
R.Pinky_M_d_x,-0.2149119108914,-0.1928573310374,-0.18265605568899998,-0.1795439243316,-0.153392678499,-0.132893115282,-0.17472792267800002,-0.210422343016,-0.233519566059,-0.2321978121996,-0.23244790434820004,-0.2073694825174,-0.249071213603,-0.25820826888059994,-0.247389253974,-0.23625118732439998,-0.233352252841,-0.2324717581272,-0.23186443746080002,-0.2322999477386,-0.2426534146072,-0.23829613924020002,-0.23858519494519997,-0.2318105787038,-0.23010594248779997,-0.23558729290959998,-0.2596238255498,-0.26648706793779997,-0.2597677469254,-0.2568104177714,-0.2408192276956,-0.24524643421160003,-0.25510843098159997,-0.25016639530640006,-0.2607905209064,-0.26268329024299997,-0.2564055144788,-0.25378568172460003,-0.25375857949249997
R.Pinky_M_d_y,0.09729957208047998,0.08720069080590001,0.09041252732275999,0.09791015386570001,0.051255043223499996,0.02920424658806,0.05177190713584,0.15468008518220003,0.1655800163744,0.192777630687,0.206274560094,0.15821251869220002,0.1692797213794,0.21895135343080002,0.21600908339020003,0.20323343575,0.1696939527988,0.1301985517144,0.132180903852,0.1954478621482,0.25587705969799995,0.2642500817776,0.2356996625662,0.2023897379638,0.1796446055172,0.18590072691459997,0.2204856991768,0.22093437612039998,0.2065016061066,0.20054974854,0.1669576913118,0.16373055279260001,0.1902378320694,0.175910064578,0.165096756816,0.165177977085,0.1686571389438,0.1673490405082,0.16701978445100002
R.Pinky_M_d_z,0.9685958862304,0.9773329973220001,0.9789874672887999,0.9788566231725999,0.9865787625312,0.9905816555022,0.9829941272734001,0.9648564457892,0.9581142544746001,0.9531998634338,0.9502455234528,0.9652087569236001,0.9532381296156001,0.9409264326094,0.9445130228995999,0.9501903057098,0.9573298215866,0.9637945890428,0.963661623001,0.952362549305,0.9357036828996002,0.9345392346384,0.9419999361038001,0.9513767242432,0.9564214587213999,0.953805100918,0.9401740670202001,0.9381630063056001,0.9433145284651999,0.9453674435616002,0.9560555219648,0.9554504156111999,0.9479771733284,0.9520599365234,0.9511672735211999,0.9506379604340001,0.9517384648324001,0.9526734709738,0.9527386426925001
R.Pinky_P_s_x,49.15753402711999,44.12642364503999,42.764413452140005,41.17010803224,37.63340911866,36.63133010866001,39.357965850839996,37.925846862819995,34.48999099731999,34.40091400146,31.13932037354,26.649861145020004,30.8675884247,32.24202423097999,32.144724273659996,32.8694885254,32.18868675234,30.9521308899,30.203590774560002,31.1018863678,32.288730621339994,32.661693572999994,32.872550201440006,31.697274398820003,31.279874801619997,31.532112121559997,34.63535537719999,35.91673278807999,34.2622291565,33.8113899231,33.304043579120005,34.26758651734,34.551924896260005,33.332832336440006,34.13463973998,34.60910873414001,34.481114959699994,34.57436599729999,34.65376853945
R.Pinky_P_s_y,239.19171752920002,245.1125396726,240.5775634766,233.51278991719997,224.1938873292,202.92876281739998,180.568560791,189.15189209000002,203.82727050759996,186.07537841779998,187.85939331059998,209.36311035140002,198.25404357899998,186.306100464,187.02499084480002,189.81054992679998,196.0489624022,206.32768554700002,206.96035766600002,188.48554077160003,175.6930084228,175.05067138639998,180.8946746826,188.11370849600002,193.56195068360003,192.84652709960002,183.79580078119997,180.77146606440002,183.6432037354,190.37409667959997,197.055419922,197.30322570779998,188.83276062,183.6677795408,183.5781951902,183.8410888672,184.0689117432,184.604260254,184.851013184
R.Pinky_P_s_z,62.59861831664,66.63183746338,66.24786834718,65.2806838989,59.899388122539996,34.09050827026,11.425692367568,28.850868606560006,43.753807067880004,25.285609054560002,28.79390373232,41.20606689454,31.87471275328,24.75457611086,24.70766754152,28.963562774660005,36.47366104124,44.340368652340004,42.75889739992,24.872433090199998,13.72636432648,13.38058071136,20.3786540985,28.8026725769,34.448511505119995,29.782887649539997,13.869526672374002,8.030468845368,14.94877052306,27.70323028565999,36.21315078736,32.474623870879995,18.189708519,6.491553544998001,2.9436605930320003,3.4005034923560005,4.27919883728,4.518170642854001,4.792950153355
R.Pinky_P_e_x,36.045033264160004,31.33012123108,28.69399261476,24.708901596079997,17.56411457062,14.287711524959999,17.868240356440005,18.729253006,21.7824005127,17.47034797668,16.35468521118,20.37405166626,18.866183090200003,15.27006587982,14.78828010558,15.47925395964,16.1677593231,19.039896392800003,19.90095939634,15.46847820282,14.211763572700002,14.4291152954,15.08688068388,14.751917457580001,14.43446216582,14.61443099976,17.86363868712,18.741246795660004,16.522663879379998,16.0500957489,16.17191524504,17.4728500366,17.0523399353,15.0207736969,16.11995849608,16.459445571899998,16.17643623354,16.254961013800003,16.34558010105
R.Pinky_P_e_y,212.47404785159998,218.13663940420003,214.3055023192,208.7571136474,202.7078979492,183.95589599600004,160.85688171400002,166.6486175538,176.6369171144,161.5581878666,162.0758209228,179.8970458984,170.88964538559998,161.7706573484,162.8208160402,165.60367736799998,170.966784668,178.9373901366,178.85307006839997,163.09054565419999,151.8765930178,151.3128295898,156.906665039,163.5878112794,169.0270050048,168.41000061020003,159.1761047362,156.3453430174,159.67686157219998,166.58811950679998,172.97932128920002,173.02118530299998,164.965374756,160.3426452638,159.9286590578,160.2437408446,160.5673095704,161.1441467286,161.404769897
R.Pinky_P_e_z,57.77671203612,62.204859161360005,61.51588897703999,60.14433746338,53.30173645018,26.89236354826,3.636108374594,23.533115768419997,40.786758422860004,20.831773757940002,25.1623126984,39.867675018300005,28.647712707519997,20.232748031619998,19.8091194153,24.197315979000003,31.587928771959998,40.126256561279995,38.93709259034,20.70905685424,9.600532150266,9.482242965704,15.985260963439998,24.087094497680003,29.412994384779996,24.51656074524,9.008712291710001,3.625584697722,10.263398361196,22.242688369719996,30.054040908799994,26.19868659972,12.294771099081998,0.8630171120168001,-2.278097820284,-1.586277413368,-0.5912478804586,-0.4953016936779999,-0.325491592288
R.Pinky_P_d_x,0.43440895080579994,0.4239334881306,0.46614415645600005,0.5453493833542,0.6648831009864,0.7402300119402,0.711941087246,0.6359710931778,0.42099450230600005,0.5608990430831999,0.489805698395,0.20791359245780003,0.39759901762000005,0.562270438671,0.5750080823898001,0.5761276006698,0.5307632565495999,0.39464482069,0.3413197219372,0.5179249644280001,0.5988785862921999,0.6040338277816001,0.5892280697822001,0.5613890647886001,0.5580779314042,0.5604721426961999,0.5556364655493999,0.5690129995346,0.587700521946,0.5884205222129999,0.5675766110420001,0.5563990116119999,0.5797502994538,0.6066669583319999,0.5968150258061999,0.6012869000437999,0.6064224720002,0.606910264492,0.6065388023855001
R.Pinky_P_d_y,0.8851397037508001,0.8936946749685999,0.8703768014906,0.8201399326324001,0.7118173241615999,0.6285591125487999,0.6530355334284,0.7455193400382001,0.90079934597,0.8122391581534,0.8541935920718,0.9761920571328,0.9065653204918,0.812844002247,0.8018690705299999,0.8019585371014,0.8309567809103999,0.9074232220645999,0.9311768412588,0.841320180893,0.7890229225156,0.7864197492598001,0.7947077274322,0.8125275969504001,0.8128273010253999,0.8095667958257999,0.8156350851059999,0.8092220067976001,0.7939896702766001,0.7880144953728,0.7976259589196,0.8044486522676001,0.790711557865,0.7727470040322,0.7834942221644,0.7817652583124001,0.7785932779311999,0.7772186875342,0.7767593562605
R.Pinky_P_d_z,0.1597467452288,0.14666301906100002,0.156767487526,0.1701639145612,0.21857605278480002,0.238470005989,0.2580640226604,0.1761738061904,0.09829645901914,0.1475527733564,0.12031233385210001,0.04434007406234,0.10690848529322002,0.149805358052,0.16228581964959998,0.15790277421460003,0.1618612408638,0.139610877633,0.12661399990320002,0.1379300296306,0.1366862356662,0.1291494727134,0.1455503612758,0.1562241464852,0.1668235123158,0.1744701027868,0.16103573441500002,0.1459310263396,0.15522339642020003,0.180904325843,0.20404742360099998,0.2079178363084,0.195295584202,0.18646986186499998,0.1729935646056,0.1652089118958,0.161354827881,0.16609315872180003,0.16957077384000002
R.Pinky_I_s_x,36.045033264160004,31.33012123108,28.69399261476,24.708901596079997,17.56411457062,14.287711524959999,17.868240356440005,18.729253006,21.7824005127,17.47034797668,16.35468521118,20.37405166626,18.866183090200003,15.27006587982,14.78828010558,15.47925395964,16.1677593231,19.039896392800003,19.90095939634,15.46847820282,14.211763572700002,14.4291152954,15.08688068388,14.751917457580001,14.43446216582,14.61443099976,17.86363868712,18.741246795660004,16.522663879379998,16.0500957489,16.17191524504,17.4728500366,17.0523399353,15.0207736969,16.11995849608,16.459445571899998,16.17643623354,16.254961013800003,16.34558010105
R.Pinky_I_s_y,212.47404785159998,218.13663940420003,214.3055023192,208.7571136474,202.7078979492,183.95589599600004,160.85688171400002,166.6486175538,176.6369171144,161.5581878666,162.0758209228,179.8970458984,170.88964538559998,161.7706573484,162.8208160402,165.60367736799998,170.966784668,178.9373901366,178.85307006839997,163.09054565419999,151.8765930178,151.3128295898,156.906665039,163.5878112794,169.0270050048,168.41000061020003,159.1761047362,156.3453430174,159.67686157219998,166.58811950679998,172.97932128920002,173.02118530299998,164.965374756,160.3426452638,159.9286590578,160.2437408446,160.5673095704,161.1441467286,161.404769897
R.Pinky_I_s_z,57.77671203612,62.204859161360005,61.51588897703999,60.14433746338,53.30173645018,26.89236354826,3.636108374594,23.533115768419997,40.786758422860004,20.831773757940002,25.1623126984,39.867675018300005,28.647712707519997,20.232748031619998,19.8091194153,24.197315979000003,31.587928771959998,40.126256561279995,38.93709259034,20.70905685424,9.600532150266,9.482242965704,15.985260963439998,24.087094497680003,29.412994384779996,24.51656074524,9.008712291710001,3.625584697722,10.263398361196,22.242688369719996,30.054040908799994,26.19868659972,12.294771099081998,0.8630171120168001,-2.278097820284,-1.586277413368,-0.5912478804586,-0.4953016936779999,-0.325491592288
R.Pinky_I_e_x,32.30703468322,28.168444442740004,25.41087913514,20.92540817258,13.352768898019999,7.333594226840001,8.838473320005999,10.207826614376,17.55200271608,11.968727111819998,10.777880191806002,17.89164390564,14.47921180724,8.976623535158001,6.792317962648001,7.18434562683,9.746895885456,14.918459129339999,16.11538238526,10.279373741152,6.622085380555999,5.638865280152001,6.641589450835999,7.30902633667,7.589043807986,7.316832637786,10.112676620492,10.75144729612,8.556947517396,7.985835075377999,8.436506652832,9.851181983954,9.19492444992,6.627391147614,7.26950521469,7.016637134554,6.727330207822,6.886011981964001,7.0411033630399995
R.Pinky_I_e_y,209.09260559080002,214.78167724600002,210.86737060560003,205.3537231446,198.71295471219997,183.44386901860003,160.88794555660002,166.6615905764,173.70484619159998,158.7965332032,159.31379089360001,176.86363830579998,167.98022766100001,159.3212799072,161.35763854980001,164.869494629,168.59501953160003,175.1925079346,175.0412689208,160.1426116942,150.90063476560002,151.3276031494,156.1620666504,161.6941101074,166.5512634276,166.4119049072,157.715359497,155.2289367676,158.31842956559998,164.7409332274,170.49152526839998,170.6037322998,163.21246032699997,159.61016845700001,159.64579467779998,160.54094238279998,160.9759735106,161.4214630126,161.573188782
R.Pinky_I_e_z,73.63591690064,78.25232696532001,77.52085723875999,76.0455871582,68.9547645569,41.98845291136,17.6737760544,37.77831993102,56.66638107298,36.33746986388,40.590849304200006,56.09323120116001,44.46709442138,35.49203796388,34.38607025146,38.66840438844,46.74118041991999,55.863455200240004,54.74455490112,36.28703689574,24.41034927368,23.676295089699998,30.361858749379998,38.902276611299996,44.43904800418,39.394814300540006,23.72415504454,18.243567657479996,24.8701625824,36.74450683594,44.6384765625,40.85559616092,26.91483116148,15.273963165259996,11.87303009032,12.179914093019999,13.168167305,13.3219385147,13.537150859850001
R.Pinky_I_d_x,0.22387857735160002,0.18936116695400002,0.1966343402862,0.2266034364702,0.2522285878656,0.4165004074574,0.5408165574075999,0.5103706777096,0.2533696740868,0.32950659394259996,0.33400956690319994,0.14867796152819998,0.2627472460268,0.37693085670480003,0.478899270296,0.4968039572236,0.3845624446868,0.2468437343836,0.2267281919718,0.310789191723,0.45456584692019997,0.5264712691308,0.5058107256890001,0.4457744061948,0.409990155697,0.4370724022388,0.46422556638720003,0.47853015661239995,0.4770877361298,0.48298982381820005,0.4632940292358,0.45648177862179995,0.4706013202664,0.5027018308637999,0.5300770163536,0.565554690361,0.5659319162369999,0.5611310482026,0.5572696328165001
R.Pinky_I_d_y,0.20252347588539998,0.20093753337839998,0.20591879189040002,0.20383806526639997,0.239267677069,0.030666643893456007,-0.001860495330768,-0.0007769890129399937,0.175609460473,0.1654027849436,0.16542526185519998,0.1816787987946,0.1742526829242,0.146699666977,0.0876335598528,0.04397214129568,0.142051267624,0.22429085671899998,0.2282988220454,0.176559558511,0.058452714793319996,-0.0008848270990719799,0.044595959223800004,0.11341876685602,0.1482786893846,0.11967122107733999,0.08748788535596,0.06686451286078,0.0813600726426,0.1106328561904,0.14900066852599997,0.1447876304388,0.10498666912324002,0.0438699685037,0.016941493749627997,-0.017800183780500002,-0.02447596192362,-0.01660920325668,-0.01008705096321
R.Pinky_I_d_z,-0.9498495221140001,-0.9611251831054,-0.9585798263549998,-0.9523679375648,-0.9375011086463999,-0.9041445732119999,-0.8407529473306001,-0.8531828165054,-0.9510724782943999,-0.9286770701410001,-0.9240557551383999,-0.9717914342882,-0.9474643945694,-0.9139190912247999,-0.8730520486829999,-0.8667116641998,-0.9075681924819999,-0.9425422787668,-0.9467505931856,-0.9330064058306,-0.8869990229606,-0.8501192092895999,-0.8610522985456001,-0.8873203754426001,-0.8999499559402,-0.8910978317261999,-0.8813466906545999,-0.8755095362662001,-0.8748376011848,-0.8685521364212001,-0.8735003232958001,-0.8778409242631999,-0.87563393116,-0.863109588623,-0.8475483775139999,-0.8244934916498,-0.824087679386,-0.8275509357452,-0.8302702307705
R.Pinky_D_s_x,32.30703468322,28.168444442740004,25.41087913514,20.92540817258,13.352768898019999,7.333594226840001,8.838473320005999,10.207826614376,17.55200271608,11.968727111819998,10.777880191806002,17.89164390564,14.47921180724,8.976623535158001,6.792317962648001,7.18434562683,9.746895885456,14.918459129339999,16.11538238526,10.279373741152,6.622085380555999,5.638865280152001,6.641589450835999,7.30902633667,7.589043807986,7.316832637786,10.112676620492,10.75144729612,8.556947517396,7.985835075377999,8.436506652832,9.851181983954,9.19492444992,6.627391147614,7.26950521469,7.016637134554,6.727330207822,6.886011981964001,7.0411033630399995
R.Pinky_D_s_y,209.09260559080002,214.78167724600002,210.86737060560003,205.3537231446,198.71295471219997,183.44386901860003,160.88794555660002,166.6615905764,173.70484619159998,158.7965332032,159.31379089360001,176.86363830579998,167.98022766100001,159.3212799072,161.35763854980001,164.869494629,168.59501953160003,175.1925079346,175.0412689208,160.1426116942,150.90063476560002,151.3276031494,156.1620666504,161.6941101074,166.5512634276,166.4119049072,157.715359497,155.2289367676,158.31842956559998,164.7409332274,170.49152526839998,170.6037322998,163.21246032699997,159.61016845700001,159.64579467779998,160.54094238279998,160.9759735106,161.4214630126,161.573188782
R.Pinky_D_s_z,73.63591690064,78.25232696532001,77.52085723875999,76.0455871582,68.9547645569,41.98845291136,17.6737760544,37.77831993102,56.66638107298,36.33746986388,40.590849304200006,56.09323120116001,44.46709442138,35.49203796388,34.38607025146,38.66840438844,46.74118041991999,55.863455200240004,54.74455490112,36.28703689574,24.41034927368,23.676295089699998,30.361858749379998,38.902276611299996,44.43904800418,39.394814300540006,23.72415504454,18.243567657479996,24.8701625824,36.74450683594,44.6384765625,40.85559616092,26.91483116148,15.273963165259996,11.87303009032,12.179914093019999,13.168167305,13.3219385147,13.537150859850001
R.Pinky_D_e_x,33.20867347718,29.498563385000004,27.017174911480005,22.83014259338,15.93098831176,8.440251636504,8.149287891388,8.900581264498001,17.59508705136,12.32822418212,10.390664768213998,17.62355499268,14.31660308838,8.637475585938,5.247072029113999,5.486480522158,9.058547401414,14.765896415719999,15.8569059372,10.587125396715999,5.871900749208001,3.9433062553440004,4.928522205354,6.086603069306,6.793011569976,6.29249277115,8.843871116636,9.464025688171999,7.369219112396,6.548055362702,7.021600818633999,8.547161006928002,8.036029243468002,5.427502441408,5.716329383850001,5.015550422668001,4.732708454132,4.930012798310001,5.12180542946
R.Pinky_D_e_y,214.28604125980002,220.1312805176,215.94097290060003,209.9895263672,201.87817077639997,188.538143921,166.8329711912,173.196133423,178.798526001,163.5489654542,164.35823059080002,182.607321167,173.34772338880003,164.2995483398,167.1758331298,171.28627929700002,173.75611267079998,179.5407226562,179.65540161120003,165.0773590086,157.2305511476,158.46974792479998,162.6038024902,167.2377410888,171.5598815916,171.873614502,163.8516113284,161.68962097179997,164.39742126439998,170.2105621338,175.40857238760003,175.7092712402,168.858328247,166.02515258780002,166.62987670900003,167.991619873,168.4634155274,168.7611175538,168.8075408935
R.Pinky_D_e_z,87.35138473509998,91.89485168458,91.23850860595999,89.87831268312001,83.07948608398002,55.70183334349999,31.111597061140003,50.87162246706,70.47041168214,50.2571876526,54.40476074218001,69.63682098390001,58.16416549682,49.33058853148,47.80725097655999,51.80020980836,60.47068023679999,69.91972503664,68.71337585450001,50.143421173120004,37.65411987302,36.427461242700005,43.47453536984,52.47204666140001,58.25164794922,53.015946960460006,37.03683929444,31.40068168638,38.21322326658,50.32788009644,58.433723449720006,54.593748474120005,40.44985580444,28.458274078380004,24.72788391114,24.70936012268,25.67699584962,25.9240283966,26.20570755005
R.Pinky_D_d_x,-0.06127617508176,-0.0903960570693,-0.10916526466594001,-0.12944743037220002,-0.1752180546522,-0.07520939894011999,0.04683764912188,0.08884153887626,-0.0029280498216309996,-0.024431740120049998,0.026315503194920004,0.018219559872526,0.011051031015822001,0.023048794642082,0.10501626282930002,0.11538840532300002,0.046780771575876,0.010368295386418,0.01756628658622,-0.020915069244810004,0.05098320343532801,0.1152316734194,0.11642158329459999,0.08307694196702001,0.05409905686974,0.06961503848434,0.08622914254666,0.08749430775642,0.08071906268598,0.09771278798564,0.09615823626514,0.08862241357564,0.07875953167676,0.08154548555612,0.10555519312624,0.13599563240999998,0.135556256771,0.1329314172268,0.1304371356965
R.Pinky_D_d_y,-0.35295050144199996,-0.36356375217459996,-0.344806444645,-0.31505327224740004,-0.215110859275,-0.34621137380600003,-0.40402917861959997,-0.44409327507040003,-0.34617096781740003,-0.32297950386999996,-0.3428246021272,-0.39034577012039995,-0.3647797048092,-0.33832750916480003,-0.3954095900056,-0.4360903263092,-0.3507524371146,-0.2955084562302,-0.31358050704,-0.3353697240352,-0.43018667697919993,-0.4853864073756,-0.4377861261368,-0.376749956608,-0.3403901278972,-0.3711825966834,-0.4170250892638,-0.43907380104080007,-0.41313359141340006,-0.37172084450699994,-0.3341668188572,-0.3469769179822001,-0.3836981117726,-0.4359679341316,-0.474644345045,-0.5063546717168,-0.5088531851768,-0.49880936145800003,-0.49165278673199997
R.Pinky_D_d_z,-0.9321153759955999,-0.927158010006,-0.9322635650634001,-0.9400842189786001,-0.9599284768106001,-0.9319733142852,-0.9132461428644,-0.8898323535920001,-0.938134086132,-0.9459963321686,-0.9388056874276,-0.9204343676565999,-0.9308649420740001,-0.9404800891876001,-0.9121151804926001,-0.8924490451814,-0.9330688714982001,-0.9552763462066001,-0.9493333339691998,-0.9416919589041999,-0.9000582814214001,-0.8665804147718001,-0.8911492228507999,-0.9222133278848,-0.938716542721,-0.9257041931151999,-0.9047417879103999,-0.8941690802572,-0.906806087494,-0.9231381177902002,-0.9375370144844,-0.9336569309235999,-0.919852089882,-0.8960173010824001,-0.8736271500588,-0.8515122771264,-0.8501110434534,-0.8564490675926001,-0.8609659969805
R.Thumb.TTP,49.19964904784,49.34273223876,49.41818084716,49.46811828616,49.51502761842001,49.26250305174,49.18799362183999,49.13549346922,48.87089309692,48.69844970702,48.517030334480005,48.4751663208,48.54296112062,48.54934844968,48.5225654602,48.4993255615,48.647924804720006,48.67216339112001,48.812394714380005,48.890419006360005,49.074792480460005,49.63831176758,50.495316314700005,50.8299041748,50.50352554322001,50.36913833618,50.40910415649999,50.47683181762,50.25482635496,49.27922439576,48.9710609436,48.562803649900005,48.63265304566001,48.898338317859995,48.96025390626001,49.13138656616,49.25160903927999,49.27572021484,49.2789821625
