,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
R.Pinky_D_s_z,38.419431686399996,52.98793411252001,41.908738708499996,47.10069122316,61.81622543334,43.36904830932,35.5631340027,42.70690460206001,30.079978179939996,38.44047966002,49.56633453368,34.34034576418,38.665283966059995,47.90934829712,33.654687499999994,34.949419021619995,37.310497283939995,27.05848045348,38.03399505616,37.71892776488,27.775322341920003,40.44935836794,28.58143310546,28.518639755240002,44.22536697388001,32.26243438722,36.54550437928,47.1236946106,35.45323791502,47.63234634398,48.62780761719999,39.937866973860004,48.99496154786,41.698597717279995,44.21377410886,47.39791030884,48.75675201416,49.627363586440005,55.362223052980006,62.043010711659996,63.39939117432,65.12153472899999,60.202606201180004,56.13284072878,57.60651626588001,57.99437026977999,57.95155029295999,58.06540298463999,58.04610188803334
R.Pinky_D_e_x,18.999920463576,11.137171554564002,13.896455192579998,8.618470001213998,5.466193342207999,8.801832580574,9.561526870719998,2.65220782757,1.1328613281252,-0.8476582884774,-0.06519410610280003,3.176957178116,1.607631602882,-0.28577893897892,1.614488887784,3.3639153003700004,2.35004544258,5.430319023132,4.923292922972,4.848226451874,8.406600570688,6.491776752470001,6.83626756668,11.52135105132,8.407259082796,5.168411350251999,5.5804779052699995,2.2081574916839997,5.554301261902,2.1775948286039997,3.412421131134,1.0641321450484003,3.6472633838659996,3.8634620189679993,2.9253565311419996,6.13323278427,6.465944576264002,8.250922489172002,13.102199172959999,15.0619102478,15.921790313719999,16.913268661500002,11.812980842605999,7.143644332886001,9.541680526734,9.738156509393999,9.391814041138,9.141547966004001,8.509884516396667
R.Pinky_D_e_y,175.5160125734,191.870214844,182.96058654799998,183.5780792236,196.93675842279998,187.26256408699996,179.3460296632,183.80588989259996,175.1817382814,177.69476013180002,187.4026367188,177.8272857666,181.5304138184,190.3236114502,181.5717987062,182.43319702139996,185.3168762206,179.0959075928,185.24699096659998,185.66683959940002,181.5223236084,189.50893249499998,182.53020019540003,178.45455322259997,188.2190032958,180.7582824706,181.42135009759997,187.30445861799998,176.65979919439997,180.73221740740001,185.43600463880003,172.99526367200002,185.2002563478,177.058544922,176.51762084979998,182.3870300294,180.76865539579998,178.46172180160002,180.6589904786,188.99869079579997,191.3149383544,192.80008544900002,185.732736206,177.90477600100002,180.49286499019996,180.58348388680002,181.26030578619998,181.4145233156,181.32931518566667
R.Pinky_D_e_z,52.72161712646,67.40176849366,56.15286026,61.33525772096001,76.1939453125,57.58796768192,49.85016860964,57.071793365480005,44.07583541872,52.54181671142,63.81859359742,48.45639266968,52.93289566040001,62.27485275268,47.85035858154,49.215921020500005,51.6411857605,41.2438331604,52.374848175080004,52.03638458252,41.99784164428,54.86215362549999,42.63514556884,42.49658584596,58.463294982920004,46.26203460692,50.56454467776,61.341109466579994,49.52176742554,61.95076675416,62.942072296160006,53.86224975586,63.2933052063,55.59793395996,58.362416839599994,61.67390441896,62.920127868659996,63.77387695314,69.57899169923999,76.49005126954,77.93077697756,79.64942474365999,74.5396987915,70.49849548339999,72.05511932371999,72.39266357422,72.32230529786,72.41792755126001,72.39837646486667
R.Pinky_D_d_x,0.062172431126240005,0.07588557302950001,0.06438311934470001,0.05638288408516,0.04352852627636,0.04478735923766001,0.07616036906838,0.058395093679419995,0.023894237261254,0.028525082394500002,0.0075396506116039985,0.009844539314506,0.019006302393979997,-0.0038376691168996004,-0.015697069652390004,0.022309578303244,0.02471453240141,0.011678798869252001,0.03273669257762,0.03647095412016001,0.03637768551706,0.04920132905244,0.018133944738652003,0.059977861493840004,0.07898620218038001,0.02469089273364,0.0496486775577,0.0231306333095,0.05671759806573999,0.0767890870571,0.049347892403600005,0.06558063477276001,0.0444423146546,0.050576724857079994,0.06339621618390001,0.04341603443026,0.018504370376442,0.00425036171654974,0.019654481858000002,0.013181069889118,-0.0032171521917913996,0.01055189548058,0.02297063115984,0.054936317354440004,0.05166405588390001,0.04121473878622,0.03169087246062,0.030210182815800003,0.028550442929066666
R.Pinky_D_d_y,-0.22045783102519997,-0.1850266158582,-0.2420842796564,-0.24658301174640002,-0.2079481035472,-0.2523300588132,-0.224433273077,-0.20750238299360002,-0.30700383782380003,-0.28340625166899996,-0.2481067359448,-0.2819893300532,-0.2427759557962,-0.2158338844776,-0.2623755067586,-0.24285913407800003,-0.22461455464359997,-0.2653454601764,-0.2209711790084,-0.2263760238884,-0.25251193344600004,-0.1949702382088,-0.29151956737039997,-0.30503955483420003,-0.2390678733588,-0.3054921329022,-0.2988689541816,-0.25649444162839996,-0.28689251542099997,-0.21546366810819997,-0.2215054333212,-0.3160098075868,-0.2309937864542,-0.3227722644808,-0.2654448121784,-0.2380899906158,-0.2702848911286,-0.27505221962939996,-0.2565091729164,-0.1882355421782,-0.15715372860439997,-0.15827158391479998,-0.2226718693972,-0.20877727568160004,-0.18196834325800001,-0.201846176386,-0.2124826937914,-0.21831245124339999,-0.21861322224166665
R.Pinky_D_d_z,-0.9719890117646,-0.9795766711236,-0.9680429697036,-0.9673936724661999,-0.9771225452422,-0.966330242157,-0.9709592938424001,-0.9762504100798001,-0.95117071867,-0.9583391666412,-0.9685959100724,-0.9593390107154001,-0.9696393728257998,-0.9762924075124,-0.9647503614426001,-0.9695640206336,-0.9739261388780001,-0.9640490293503999,-0.974617052078,-0.9730269789693999,-0.9665748357774,-0.9795062303542001,-0.95510263443,-0.9499534368515998,-0.9676221370696,-0.9514252066610001,-0.9527461767194,-0.9662279486656,-0.9561097741126,-0.9730924725534,-0.9728100299834,-0.9463133335112,-0.9717280626296001,-0.9446110606194,-0.9615541934966,-0.9702091693878,-0.9625554323196,-0.9614095211029999,-0.9661840677262001,-0.9818335652354,-0.987565767765,-0.9873279929162001,-0.9743615031242001,-0.9763025164604,-0.9819398760798,-0.9785206794738001,-0.9766491770746001,-0.9754099488257999,-0.9753931562106667
R.Thumb.TTP,49.19317474364001,48.43755722045999,48.43957824708,48.44728393554,48.38947448732,48.37150497438,48.45276336672,48.53575592039999,48.58440704345999,48.62852478026,48.524005889899996,48.45725326542,48.401368713400004,48.33734436036,48.306855010999996,48.29377670288,48.295805358859994,48.32305908204,48.340316009519995,48.346316528340004,48.3795349121,48.387651824959995,48.41493148802,48.523119354260004,48.61502304078,48.5316581726,48.49803619384,48.27529830932,48.09623336792,48.0578414917,48.175399780279996,48.24708480836,48.35474395749999,48.48424072266,48.536958312980005,48.61983566284,48.69138870242,48.71778182984,48.756635284400005,48.79450683594,48.84648513792,48.85749969482,48.87032852172,48.647795105,48.510798645,48.49214859007999,48.492269134539995,48.49683685302,48.498914082833345
R.Index.TTP,83.9724456787,86.70911865234,86.71387634276,86.7317840576,87.03658294678,87.18978729247999,86.91801757812,86.23018951416,86.15303497314,86.32928924562,87.04023132324001,87.37126922608,86.88421020508001,86.73159637452,86.90066070558001,86.54620208742,86.21007537842,85.80984497070001,84.44372253418001,84.49511566160001,83.23167419434,75.47916107175999,81.12740325928,81.65147705076001,80.85920715332,85.04900512693999,86.2755645752,86.9332321167,87.20687408448,87.42829437254,87.73221740721999,87.91220397948,87.91942596435999,87.92942962648002,87.95717468261999,87.80873260498001,87.81472930909999,87.8544052124,87.83115234376,87.58795776368001,87.09223785399999,86.41772918702,86.32414245604001,86.98533630372,87.34962310792,87.45294952392001,87.4565475464,87.46201782226,87.48243204756666
R.Middle.TTP,39.780695343039994,39.272304534899995,39.34125595094,39.42469100954,39.424073028559995,39.26181259156,39.13024291992,39.08836975097999,39.0242088318,38.987216186519994,38.953707122820006,38.92501525878001,38.8942337036,38.844666290279996,38.78927764894,38.742086792,38.68324584962001,38.56208496094,38.42139129638,38.3275604248,38.239768981919994,38.13679656982,38.08714447024,37.988200378420004,37.963561248779996,38.218852233899995,38.48032836914,38.66222991942,38.816790008560005,38.99066619874,39.239746093739996,39.263559722900006,39.32313308714,39.32641220094,39.47781295776,39.5604904175,39.50744400024,39.46991500856001,39.4381248474,39.40761184692,39.3866355896,39.34490356446,39.278165435780004,39.42830581666,39.637465667739995,39.75145263674,39.777751922600004,39.784753417960005,39.7884902954
R.Ring.TTP,36.09626846313999,36.562512969980006,36.6549156189,36.80182113646,36.99681777954,37.10870132444,37.110056304939995,37.08521804808,37.058171081539996,37.04054031372,37.0609336853,37.05443954466,37.039835357659996,37.0464378357,36.9040092468,36.785713195819994,36.78946990966,36.759053802480004,36.70164184568001,36.67683792112,36.65075302124,36.60017089844,36.583794403080006,36.534453582779996,36.60102310182,36.88025665284,37.07667999268,37.219887542740004,37.29327163698,37.64801712036001,38.007612609860004,38.03070526124,38.07087097168,38.06599197388,38.16088943482,38.23849029542,38.19663467406,38.143797302239996,38.124806976319995,38.1044960022,38.0949813843,38.069020843500006,38.017239379900005,38.04731369018,38.1787055969,38.228648376479995,38.2307029724,38.22618484496,38.223683675100006
R.Pinky.TTP,35.52962036132,35.738027954079996,35.80050735474,35.862596893319996,35.92147064208,35.9851333618,36.08218841554,36.210793304460005,36.27707290650001,36.30922775268,36.33332290648,36.349104309059996,36.369604492179995,36.3938468933,36.40603485108,36.4325515747,36.47346572872,36.5048477173,36.53788681030001,36.56373901364,36.60058822632,36.63435821534,36.65476226806,36.681489562980005,36.715740203859994,36.75018997192,36.779662323000004,36.8446205139,36.89607925414,36.9946357727,37.08688964846,37.1277015686,37.16140441894,37.180517578119996,37.23918380736,37.281774139419994,37.28962478638,37.28103866576,37.27569122314,37.27444839478,37.2733390808,37.26840820310001,37.26381301878,37.28769073488,37.32347564698,37.34039459228,37.34816970824,37.3508354187,37.35233434043334
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,58.858243599080005,59.140612213459995,61.51171505072,62.57426890598,59.70891524274,60.5697287116,60.199291387159995,60.02679083756,64.92675687096,64.91942299399999,62.521854783319995,64.16819125984,62.29483807924,60.969106558780005,63.57123198782,60.59776172516,60.58735133736,60.852018739020004,59.097650400380004,60.0279224906,61.31306484248,59.17366932911999,64.70435561645999,65.5824131267,62.13289279088,67.52716705296,65.81287535892001,66.21122679132,67.91723883076,64.9491862886,61.49986822894,66.34921192361999,60.3409448247,65.68171977996,64.94626831856,61.321526272279996,61.592059682119995,60.66937568083999,59.42957735364,55.63974312158,54.0119955494,53.84331569548001,59.2928215956,62.70994973028,60.09517520856,60.660196717379996,60.75321504264,61.00242198651999,61.350691850000004
R.Index.TNA,62.14871543227999,71.1684889095,76.52302000931999,77.55056505750001,72.26724472776,71.12143100448,69.0100247693,61.968283744400004,78.02719052432,76.69371374092,79.64138696147998,77.61017365062,74.60782983502,73.4182110258,79.32945664521999,66.90042671882,62.43643411408,57.17193913308,39.822781845280005,49.1507899989,35.232785723785994,14.247226553740001,52.57714971616,49.98998452144,65.97786025636,87.07848627856,85.73269798498,87.43747586653998,88.21394428327999,84.22216123838001,76.9746671057,83.88620379625999,77.2616832879,82.92203405104,82.17352484441999,77.02767848966,78.3302917602,78.78591330946,76.18754775662,67.67455529254,61.104705379280006,56.6883207886,70.08494753746001,80.44360321795999,77.56898448726,75.48177485251999,74.79463732164001,75.38828910538,76.8350787983
R.Middle.TNA,81.37103524177999,81.45403953114001,78.17285531646,77.33976051306001,80.65571845716,81.19593790382,82.69117546692,83.7815340917,80.29108290459999,79.62287186058,81.6717610997,80.4508892594,82.51601662606,85.21090206826,82.8761747688,84.11364555358,85.63241821945999,86.68531065532,86.93512989458,86.22908911128,84.87700702278,86.54215654750001,83.31868390368,80.5504350905,81.68072001947999,75.82482289356,75.71622247145999,75.49802664737999,71.6821883135,73.26738819196,75.86709587434,70.88925899214,76.17961525156001,73.06657581574001,72.22842274199999,76.76360014896,78.79918153119999,79.59898414128,79.67614429011999,82.93552641654,85.26738494826,85.91489412224,80.53742791438,75.7130051874,75.97151410046,75.50962472418,75.62962914726,75.87185756416001,75.73410659836667
R.Ring.TNA,82.31238331764,80.71651473924,78.10814471763999,76.044128503,80.74315232076,82.08608414716,82.23816027308001,83.04327263193998,79.87550109816,79.04562767902,81.24391698532,80.1298742841,81.91807467468,83.99375866929998,81.67726902444,83.18577344252,84.08914143871999,84.73886061624,85.19360062422001,84.81612600336,83.44793972696002,85.08464485217999,81.67167499566001,79.31548182370001,80.42059977343999,74.87282388528,75.66134003318,75.13840152958,71.80928880239999,72.89767250134,78.46847916863999,73.67597780408,79.68116565874,75.1783456013,73.20902605724,79.19608559576,81.03383954164,82.05429125742,82.69979133726,86.83482279443999,89.30689422948,89.9647536551,83.641414126,76.81279152062,77.5672692402,78.15702447466,78.60759185378001,78.76177684516,78.37380117673332
R.Pinky.TNA,77.95251509188,76.79360672168,74.2041426859,72.76111286913999,76.93206200934,77.37587637203998,76.46319273932001,76.20397312626001,73.35262571930001,72.99532951062,75.69019581862001,74.38780259174,75.70503714738001,77.45489527468001,74.96351330142001,76.76790535069999,76.78673069946,77.43208863932,77.948946558,77.71598320856,76.05802268738,77.62154895030001,74.403422957,71.83335419674,74.94548202318,69.76628743917999,71.32430987754,69.7884845126,66.16726453138,68.20712514744,75.0948164873,69.47223259384,76.93696993932,70.85868659294002,69.48045211232001,75.7920678254,76.55828986195999,77.0676430623,77.87126158454001,82.94583703302001,85.97144533874,86.70714281166,78.77597991068001,72.21996131216,74.3413310142,74.21942273524,74.43721537378,74.30546526696,73.75421721463333
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
